|bandpass_frequency|       bandpass_weights|
|            double|                 double|
|               GHz|                       |
|              null|                   null|
               60.0   3.201646176908581e-11 
  61.09448818897638   4.847852101753443e-10 
 62.188976377952756   5.850156019170393e-09 
  63.28346456692913  5.6303405185462335e-08 
  64.37795275590551  4.3268700931953015e-07 
   65.4724409448819  2.6605630489745946e-06 
  66.56692913385827  1.3135103442661745e-05 
  67.66141732283465   5.236565643727827e-05 
  68.75590551181102  0.00017015051239825974 
  69.85039370078741   0.0004570186155126561 
  70.94488188976378   0.0010349102846781374 
  72.03937007874016   0.0020233541363826515 
  73.13385826771653    0.003497110067102603 
  74.22834645669292    0.005448185400447371 
  75.32283464566929    0.007779023808229809 
  76.41732283464567    0.010386420889451638 
  77.51181102362204     0.01328714674851305 
  78.60629921259843     0.01655838119304672 
   79.7007874015748    0.020049206085380182 
  80.79527559055119    0.023238524284595233 
  81.88976377952756    0.025524334875449653 
  82.98425196850394    0.026702461537677493 
  84.07874015748031    0.027215182107101252 
   85.1732283464567     0.02791124774280525 
  86.26771653543307    0.029322082260353807 
  87.36220472440945    0.031067123112646207 
  88.45669291338584     0.03221633536602702 
  89.55118110236221     0.03235315090401051 
  90.64566929133858    0.032079144914337845 
  91.74015748031496     0.03240227102201732 
  92.83464566929135     0.03375991458662657 
  93.92913385826772     0.03560992904074917 
  95.02362204724409     0.03682688197414949 
  96.11811023622047     0.03659970158588371 
  97.21259842519686    0.035225737127136496 
  98.30708661417323     0.03405333687287193 
   99.4015748031496     0.03438935878963452 
 100.49606299212599    0.036253499459825984 
 101.59055118110237    0.038137050087155004 
 102.68503937007874     0.03803295402405922 
 103.77952755905511     0.03490632529740998 
  104.8740157480315    0.029410273822432307 
 105.96850393700788     0.02331534035561084 
 107.06299212598425    0.018218207330010255 
 108.15748031496062    0.014590652997854467 
 109.25196850393701    0.011829225832736955 
 110.34645669291339     0.00911986492367082 
 111.44094488188976    0.006249195799287555 
 112.53543307086615    0.003633797992570139 
 113.62992125984252   0.0017466782328790186 
  114.7244094488189   0.0006842662212640494 
 115.81889763779529  0.00021675686994159613 
 116.91338582677166   5.526292575530137e-05 
 118.00787401574803   1.130668127829695e-05 
 119.10236220472441  1.8528083643429439e-06 
  120.1968503937008   2.428472923593017e-07 
 121.29133858267717   2.543452826608483e-08 
 122.38582677165354  2.1271300238221547e-09 
 123.48031496062993  1.4197573734006672e-10 
  124.5748031496063   7.559772143348533e-12 
 125.66929133858268  3.2102738594574853e-13 
 126.76377952755905   1.086945016981721e-14 
 127.85826771653544  2.9337292149734057e-16 
 128.95275590551182   6.311178752312283e-18 
 130.04724409448818  1.0819878049869829e-19 
  131.1417322834646   1.478116562071742e-21 
 132.23622047244095  1.6089033256689012e-23 
 133.33070866141733  1.3952519960683807e-25 
 134.42519685039372    9.63935746623642e-28 
 135.51968503937007  5.3050741116239216e-30 
 136.61417322834646  2.3257401274199215e-32 
 137.70866141732284   8.121539863086872e-35 
  138.8031496062992   2.258948791445993e-37 
  139.8976377952756   5.004381973214615e-40 
 140.99212598425197    8.82993372112657e-43 
 142.08661417322836  1.2408395376825274e-45 
 143.18110236220474   1.388719234908835e-48 
  144.2755905511811  1.2377827694831088e-51 
 145.37007874015748   8.786117123318249e-55 
 146.46456692913387  4.9666589462955015e-58 
 147.55905511811022  2.2358332591445016e-61 
 148.65354330708664   8.015225850165894e-65 
   149.748031496063   2.288165888198439e-68 
 150.84251968503938   5.201747284880136e-72 
 151.93700787401576   9.416641674074333e-76 
 153.03149606299212  1.3574484515998632e-79 
  154.1259842519685  1.5582135115450926e-83 
  155.2204724409449  1.4243051294184068e-87 
 156.31496062992125  1.0366878095153693e-91 
 157.40944881889766   6.008395586962564e-96 
 158.50393700787401 2.7728830402862915e-100 
  159.5984251968504 1.0189766722720103e-104 
 160.69291338582678 2.9816312973994114e-109 
 161.78740157480314  6.947013966472676e-114 
 162.88188976377953 1.2888270352005326e-118 
  163.9763779527559 1.9038870545626033e-123 
  165.0708661417323  2.239421202646472e-128 
 166.16535433070868 2.0973772930538295e-133 
 167.25984251968504   1.56408998291607e-138 
 168.35433070866142  9.287303444695137e-144 
  169.4488188976378  4.390952038537008e-149 
 170.54330708661416 1.6529793451546937e-154 
 171.63779527559058  4.954666608689153e-160 
 172.73228346456693 1.1824925149462274e-165 
 173.82677165354332 2.2470775696305594e-171 
  174.9212598425197 3.3999477392174687e-177 
 176.01574803149606  4.095998632566452e-183 
 177.11023622047244 3.9289787176414674e-189 
 178.20472440944883 3.0007570869294592e-195 
 179.29921259842519  1.824787603239579e-201 
  180.3937007874016  8.835338474770356e-208 
 181.48818897637796 3.4061405299528045e-214 
 182.58267716535434  1.045513353214048e-220 
 183.67716535433073  2.555191442039608e-227 
 184.77165354330708  4.972140169547679e-234 
 185.86614173228347  7.703508980691805e-241 
 186.96062992125985  9.502949367650519e-248 
 188.05511811023624  9.333663486627508e-255 
  189.1496062992126  7.299096395647084e-262 
 190.24409448818898 4.5447359541014386e-269 
 191.33858267716536 2.2530466943883403e-276 
 192.43307086614175  8.893098724212541e-284 
  193.5275590551181 2.7948393199987494e-291 
  194.6220472440945  6.993278615225194e-299 
 195.71653543307087 1.3932355156488422e-306 
 196.81102362204726        2.209975419e-314 
 197.90551181102362               2.77e-322 
              199.0                     0.0 
