|bandpass_frequency|        bandpass_weight|
|            double|                 double|
|               GHz|                       |
|              null|                   null|
               10.0   4.439304529065461e-31 
  10.38976377952756   6.999724197086162e-29 
 10.779527559055119   8.969017533501678e-27 
 11.169291338582678   9.339137752254298e-25 
 11.559055118110237     7.9025394294475e-23 
 11.948818897637794  5.4340618834667995e-21 
 12.338582677165354   3.036550999818813e-19 
 12.728346456692913  1.3789064928826946e-17 
 13.118110236220472   5.088474273882317e-16 
 13.507874015748031  1.5259470592146846e-14 
  13.89763779527559   3.718704316937621e-13 
 14.287401574803148   7.364554967556335e-12 
 14.677165354330707  1.1852469778727715e-10 
 15.066929133858267  1.5502025086032492e-09 
 15.456692913385826   1.647802009213033e-08 
 15.846456692913385  1.4236359112726994e-07 
 16.236220472440944    9.99890658334919e-07 
 16.625984251968504   5.711295320459795e-06 
 17.015748031496063  2.6551711075799327e-05 
 17.405511811023622  0.00010063325723387948 
  17.79527559055118    0.000311998439938119 
  18.18503937007874   0.0007967429795889409 
 18.574803149606296   0.0016988602505670406 
  18.96456692913386   0.0031018355806079014 
 19.354330708661415    0.005050284641573884 
 19.744094488188978    0.007708294637356583 
 20.133858267716533     0.01145473829094067 
 20.523622047244096      0.0167145247156304 
 20.913385826771652    0.023754539176812986 
  21.30314960629921     0.03279323589754118 
  21.69291338582677     0.04412680709610243 
  22.08267716535433     0.05768257156273658 
  22.47244094488189     0.07235975550963229 
 22.862204724409448     0.08627200934270902 
 23.251968503937007     0.09796668578903105 
 23.641732283464567     0.10718407361074375 
 24.031496062992126     0.11420878742257023 
  24.42125984251968     0.11889971474988217 
 24.811023622047244     0.12095913344074154 
   25.2007874015748     0.12095438231163032 
 25.590551181102363     0.12020778585618534 
  25.98031496062992     0.11933567277305324 
 26.370078740157478     0.11747411168319916 
 26.759842519685037     0.11360386481105207 
 27.149606299212596     0.10861827693223236 
 27.539370078740156     0.10546629003640941 
 27.929133858267715      0.1066236134452969 
 28.318897637795274     0.11121938027449535 
 28.708661417322833     0.11485544457435229 
 29.098425196850393     0.11261863359714368 
 29.488188976377952      0.1026159494893848 
  29.87795275590551     0.08683838541724494 
  30.26771653543307     0.06894636758651622 
  30.65748031496063      0.0516420282349896 
  31.04724409448819     0.03608216627760776 
 31.437007874015748    0.022892672111961037 
 31.826771653543304    0.012782767831523987 
  32.21653543307086    0.006118691222996778 
  32.60629921259842    0.002464632918146919 
 32.996062992125985   0.0008254911773554236 
  33.38582677165354  0.00022818799331523356 
   33.7755905511811   5.181583891395128e-05 
  34.16535433070866   9.636647535378657e-06 
  34.55511811023622  1.4649789148639902e-06 
  34.94488188976378  1.8180228079636443e-07 
  35.33464566929133   1.840016541612755e-08 
 35.724409448818896  1.5177545265928476e-09 
  36.11417322834646  1.0198026702169567e-10 
 36.503937007874015   5.579489842114448e-12 
  36.89370078740157  2.4848625308406354e-13 
  37.28346456692913   9.006015120633188e-15 
 37.673228346456696  2.6558206582574764e-16 
  38.06299212598425  6.3713236566626746e-18 
  38.45275590551181   1.243273997826271e-19 
  38.84251968503936   1.973156348567896e-21 
 39.232283464566926  2.5466700552898838e-23 
  39.62204724409449   2.672796181712767e-25 
 40.011811023622045  2.2809282777746135e-27 
   40.4015748031496  1.5826503193363222e-29 
  40.79133858267716   8.928208520233781e-32 
 41.181102362204726   4.094784895344377e-34 
  41.57086614173228  1.5267541964932777e-36 
  41.96062992125984   4.627690634680521e-39 
   42.3503937007874  1.1402611176797003e-41 
 42.740157480314956   2.283905934932659e-44 
  43.12992125984252  3.7185733722400278e-47 
 43.519685039370074   4.921416795862385e-50 
  43.90944881889764   5.294340938118158e-53 
  44.29921259842519   4.629506823860257e-56 
 44.688976377952756   3.290428024000621e-59 
  45.07874015748031  1.9009000029084182e-62 
 45.468503937007874   8.925863398815592e-66 
  45.85826771653543   3.406595895021877e-69 
  46.24803149606299  1.0567351262215921e-72 
  46.63779527559055  2.6642985276362826e-76 
  47.02755905511811     5.4596804546723e-80 
  47.41732283464567   9.093180728832587e-84 
  47.80708661417322  1.2309079678857848e-87 
 48.196850393700785  1.3542337412846797e-91 
  48.58661417322834  1.2109251183533728e-95 
 48.976377952755904  8.800230716768959e-100 
  49.36614173228346 5.1978244245798724e-104 
  49.75590551181102 2.4951562173184473e-108 
  50.14566929133858  9.734651554605564e-113 
  50.53543307086614  3.086652100510776e-117 
   50.9251968503937  7.954222524327783e-122 
  51.31496062992126 1.6658997240252535e-126 
 51.704724409448815   2.83556377984913e-131 
  52.09448818897638  3.922544639101311e-136 
  52.48425196850393 4.4099414829312995e-141 
 52.874015748031496  4.029330016485113e-146 
  53.26377952755905 2.9920346899245407e-151 
  53.65354330708661 1.8056473739178458e-156 
  54.04330708661417  8.855857224225336e-162 
 54.433070866141726  3.529868255992875e-167 
  54.82283464566929 1.1434456877471984e-172 
 55.212598425196845 3.0102371964627665e-178 
  55.60236220472441  6.440403140030827e-184 
  55.99212598425196 1.1198287585312285e-189 
 56.381889763779526 1.5823972505362284e-195 
  56.77165354330708  1.817204958975023e-201 
 57.161417322834644 1.6959614847841632e-207 
   57.5511811023622 1.2863257344327027e-213 
  57.94094488188976  7.928811416746013e-220 
  58.33070866141732  3.971793522178988e-226 
  58.72047244094488  1.616910567722534e-232 
  59.11023622047244  5.349404550822486e-239 
               59.5 1.4382830598906743e-245 
