|bandpass_frequency|       bandpass_weights|
|            double|                 double|
|               GHz|                       |
|              null|                   null|
              150.0                     0.0 
  151.5708661417323                     0.0 
 153.14173228346456                     0.0 
 154.71259842519686                     0.0 
 156.28346456692913                     0.0 
 157.85433070866142                     0.0 
  159.4251968503937                     0.0 
 160.99606299212599                     0.0 
 162.56692913385828                     0.0 
 164.13779527559055                     0.0 
 165.70866141732284                     0.0 
  167.2795275590551               6.57e-322 
  168.8503937007874   1.29022350484577e-310 
 170.42125984251967 1.5851433239715932e-299 
 171.99212598425197  1.217843875429374e-288 
 173.56299212598424  5.851099201977173e-278 
 175.13385826771653 1.7579621979359495e-267 
 176.70472440944883 3.3030221732806023e-257 
  178.2755905511811  3.881031809051204e-247 
  179.8464566929134  2.851811128105834e-237 
 181.41732283464566  1.310498343287498e-227 
 182.98818897637796  3.766161211677683e-218 
 184.55905511811022   6.76881819368333e-209 
 186.12992125984252  7.608225261360008e-200 
 187.70078740157481  5.348300103072127e-191 
 189.27165354330708  2.351341259371443e-182 
 190.84251968503938  6.465303743338427e-174 
 192.41338582677167 1.1118386028661064e-165 
 193.98425196850394 1.1958606814931837e-157 
  195.5551181102362  8.044744091211571e-150 
  197.1259842519685  3.384883999561487e-142 
  198.6968503937008  8.908050759517421e-135 
 200.26771653543307 1.4663467175029827e-127 
 201.83858267716536 1.5097806439473435e-120 
 203.40944881889766  9.723501284285018e-114 
 204.98031496062993 3.9171657250564214e-107 
  206.5511811023622  9.871220257885078e-101 
  208.1220472440945   1.556069310889425e-94 
 209.69291338582678   1.534462296404114e-88 
 211.26377952755905   9.465926861625551e-83 
 212.83464566929135   3.653092528207454e-77 
 214.40551181102364   8.819833262793235e-72 
  215.9763779527559  1.3322157113218296e-66 
 217.54724409448818  1.2589729983371548e-61 
 219.11811023622047   7.443897262422676e-57 
 220.68897637795277  2.7538634371833484e-52 
 222.25984251968504    6.37471311207817e-48 
 223.83070866141733   9.233709990707139e-44 
 225.40157480314963   8.369788158714037e-40 
  226.9724409448819  4.7479547234410446e-36 
 228.54330708661416   1.685746039495252e-32 
 230.11417322834646   3.746474505024117e-29 
 231.68503937007875   5.212753248663408e-26 
 233.25590551181102  4.5417011342199535e-23 
 234.82677165354332  2.4785943572939063e-20 
  236.3976377952756   8.476317313613856e-18 
 237.96850393700788   1.817508564581262e-15 
 239.53937007874015  2.4455246293412887e-13 
 241.11023622047244  2.0673154123880665e-11 
 242.68110236220474  1.0998092162432732e-09 
   244.251968503937   3.691194027363625e-08 
  245.8228346456693   7.843203756130375e-07 
  247.3937007874016  1.0605410735217796e-05 
 248.96456692913387   9.194190475091486e-05 
 250.53543307086613   0.0005167004683438788 
 252.10629921259843    0.001914787519004202 
 253.67716535433073    0.004819534844498387 
   255.248031496063    0.008731534312272466 
  256.8188976377953    0.012669841178382478 
  258.3897637795276    0.016549860708757302 
 259.96062992125985    0.019517574319588768 
  261.5314960629921    0.019068920772525914 
  263.1023622047244    0.015586281419727566 
  264.6732283464567     0.01287593117438321 
   266.244094488189    0.012429503791756474 
  267.8149606299213    0.012588008896505283 
 269.38582677165357    0.012535546849692996 
 270.95669291338584    0.013945819672764159 
  272.5275590551181    0.018241713883518397 
 274.09842519685037    0.023296310155111615 
  275.6692913385827     0.02584635829194132 
 277.24015748031496    0.026142260854902087 
  278.8110236220473     0.02567969307469038 
 280.38188976377955    0.023843205772695376 
  281.9527559055118    0.021272889263738905 
  283.5236220472441    0.021158841486967436 
 285.09448818897636    0.023599339856195885 
  286.6653543307087    0.024365991095509135 
 288.23622047244095     0.02161463272894571 
  289.8070866141733     0.01871173313591789 
 291.37795275590554    0.018964436812499732 
  292.9488188976378     0.02129572823701394 
  294.5196850393701     0.02266577155812839 
 296.09055118110234    0.022049536302703145 
 297.66141732283467     0.02005985447238292 
 299.23228346456693    0.017321684281552795 
 300.80314960629926     0.01451724795233157 
  302.3740157480315    0.011977986009398733 
  303.9448818897638    0.009915952904935903 
 305.51574803149606    0.008860367761845891 
  307.0866141732283    0.008417877381337232 
 308.65748031496065    0.007453518589223536 
  310.2283464566929    0.005582202400583067 
 311.79921259842524   0.0034040765437032498 
  313.3700787401575    0.001944935634582653 
  314.9409448818898   0.0015299994527036718 
 316.51181102362204   0.0014169466277474544 
  318.0826771653543   0.0009888280807714516 
 319.65354330708664   0.0004464171640618434 
  321.2244094488189   0.0001267273626025186 
  322.7952755905512  2.2514902469042268e-05 
  324.3661417322835    2.50152244938147e-06 
 325.93700787401576  1.7378709577709796e-07 
 327.50787401574803   7.549184050781075e-09 
  329.0787401574803  2.0504551066916165e-10 
  330.6496062992126  3.4823146078636185e-12 
  332.2204724409449   3.697883158142022e-14 
  333.7913385826772  2.4553069711079416e-16 
  335.3622047244095  1.0193558974966366e-18 
 336.93307086614175  2.6461430198086836e-21 
   338.503937007874  4.2950499354536765e-24 
  340.0748031496063   4.359036965322188e-27 
  341.6456692913386   2.766179235168859e-30 
  343.2165354330709  1.0975833551365863e-33 
  344.7874015748032  2.7230908962717204e-37 
 346.35826771653547   4.224294566972553e-41 
 347.92913385826773  4.0974501774884833e-45 
              349.5  2.4850812857979087e-49 
