|bandpass_frequency|       bandpass_weights|
|            double|                 double|
|               GHz|                       |
|              null|                   null|
              150.0  3.4615139814181346e-55 
  151.5708661417323   1.429660237972562e-51 
 153.14173228346456    4.36110714533244e-48 
 154.71259842519686   9.825619828720965e-45 
 156.28346456692913  1.6350290548294119e-41 
 157.85433070866142  2.0095447569618913e-38 
  159.4251968503937  1.8242438386091707e-35 
 160.99606299212599  1.2231795090686792e-32 
 162.56692913385828  6.0580491151904146e-30 
 164.13779527559055  2.2163062560332176e-27 
 165.70866141732284   5.989752668423035e-25 
  167.2795275590551  1.1959430719601799e-22 
  168.8503937007874  1.7643853786628208e-20 
 170.42125984251967  1.9237275907646067e-18 
 171.99212598425197  1.5505519860974835e-16 
 173.56299212598424   9.242833868475382e-15 
 175.13385826771653   4.077257337498069e-13 
 176.70472440944883  1.3321909729116145e-11 
  178.2755905511811   3.228263880342296e-10 
  179.8464566929134   5.812957693208863e-09 
 181.41732283464566   7.798734362206794e-08 
 182.98818897637796   7.825232214337196e-07 
 184.55905511811022    5.90298532330197e-06 
 186.12992125984252   3.370758919182787e-05 
 187.70078740157481  0.00014696952191724713 
 189.27165354330708   0.0004944088541666114 
 190.84251968503938    0.001298813663761662 
 192.41338582677167    0.002703379927197482 
 193.98425196850394    0.004549510227218332 
  195.5551181102362    0.006404414300178724 
  197.1259842519685    0.007991049606730138 
  198.6968503937008    0.009523104277263907 
 200.26771653543307    0.011323083468848975 
 201.83858267716536     0.01314218862757231 
 203.40944881889766    0.014333478709244053 
 204.98031496062993    0.014768151624278492 
  206.5511811023622    0.014907195661787751 
  208.1220472440945    0.014895373648359864 
 209.69291338582678    0.014587525281907862 
 211.26377952755905    0.014528912401560672 
 212.83464566929135    0.015609670017814752 
 214.40551181102364    0.017568435842602915 
  215.9763779527559    0.019007429448775964 
 217.54724409448818    0.019005254934300032 
 219.11811023622047     0.01789109160996807 
 220.68897637795277     0.01661210079371822 
 222.25984251968504    0.015962840346755477 
 223.83070866141733    0.016186321643821056 
 225.40157480314963     0.01698668819090151 
  226.9724409448819      0.0180125317285896 
 228.54330708661416    0.019123036735600264 
 230.11417322834646    0.019930535482584805 
 231.68503937007875     0.01960984343631529 
 233.25590551181102    0.017794791028018807 
 234.82677165354332    0.015345048220621037 
  236.3976377952756     0.01367268652665568 
 237.96850393700788     0.01349374461246625 
 239.53937007874015    0.014623542048480877 
 241.11023622047244    0.016679035099063023 
 242.68110236220474     0.01923512946998336 
   244.251968503937    0.021349814481416936 
  245.8228346456693     0.02183271363132543 
  247.3937007874016     0.02032476063503701 
 248.96456692913387    0.017681707937862588 
 250.53543307086613    0.015151705036057301 
 252.10629921259843    0.013401337837581968 
 253.67716535433073    0.012159497307892718 
   255.248031496063    0.010530310004017733 
  256.8188976377953    0.007931441834267073 
  258.3897637795276    0.004840419910137302 
 259.96062992125985   0.0022955006443649557 
  261.5314960629921   0.0008273971872724753 
  263.1023622047244  0.00022409047619245597 
  264.6732283464567  4.5330346070374134e-05 
   266.244094488189   6.826017465043321e-06 
  267.8149606299213   7.636732925829254e-07 
 269.38582677165357   6.339686750870983e-08 
 270.95669291338584  3.9018906508971285e-09 
  272.5275590551181  1.7793240836488296e-10 
 274.09842519685037   6.008902652276077e-12 
  275.6692913385827   1.502190546204501e-13 
 277.24015748031496  2.7791049431089762e-15 
  278.8110236220473  3.8038107425963857e-17 
 280.38188976377955  3.8509663090623953e-19 
  281.9527559055118  2.8832056925449066e-21 
  283.5236220472441  1.5961274343982787e-23 
 285.09448818897636   6.532614588490847e-26 
  286.6653543307087  1.9764433821126484e-28 
 288.23622047244095  4.4199492530981734e-31 
  289.8070866141733    7.30549433820265e-34 
 291.37795275590554   8.923811034787265e-37 
  292.9488188976378    8.05550705185786e-40 
  294.5196850393701   5.373461086988359e-43 
 296.09055118110234   2.648585726972949e-46 
 297.66141732283467   9.646176685345273e-50 
 299.23228346456693   2.595746973069497e-53 
 300.80314960629926   5.160859190987686e-57 
  302.3740157480315   7.580926275017767e-61 
  303.9448818897638   8.227209794826735e-65 
 305.51574803149606   6.596346623832791e-69 
  307.0866141732283  3.9072077415636365e-73 
 308.65748031496065  1.7097556872853753e-77 
  310.2283464566929   5.527124498641723e-82 
 311.79921259842524  1.3199449754927772e-86 
  313.3700787401575  2.3286172478541877e-91 
  314.9409448818898   3.034735884853481e-96 
 316.51181102362204  2.921591126340656e-101 
  318.0826771653543 2.0777311186094762e-106 
 319.65354330708664 1.0915071638353734e-111 
  321.2244094488189 4.2357220095754356e-117 
  322.7952755905512 1.2141950888182695e-122 
  324.3661417322835 2.5710259215246204e-128 
 325.93700787401576 4.0214106327804277e-134 
 327.50787401574803  4.646239544125081e-140 
  329.0787401574803  3.965275708786984e-146 
  330.6496062992126 2.4997200742447813e-152 
  332.2204724409449 1.1640008377502175e-158 
  333.7913385826772  4.003658314538309e-165 
  335.3622047244095 1.0171863382087961e-171 
 336.93307086614175 1.9088945973277856e-178 
   338.503937007874  2.646059009570831e-185 
  340.0748031496063 2.7092655604717737e-192 
  341.6456692913386 2.0489743626393095e-199 
  343.2165354330709 1.1445977219222228e-206 
  344.7874015748032 4.7227963896617865e-214 
 346.35826771653547 1.4393758855295769e-221 
 347.92913385826773 3.2402357390851186e-229 
              349.5  5.387721941410943e-237 
