|bandpass_frequency|       bandpass_weights|
|            double|                 double|
|               GHz|                       |
|              null|                   null|
              180.0      4.506841253048e-09 
  181.1771653543307   3.280787522170615e-08 
 182.35433070866142  2.0245475988920864e-07 
 183.53149606299212  1.0609932592828907e-06 
 184.70866141732284   4.733522493002304e-06 
 185.88582677165354   1.803500583975475e-05 
 187.06299212598424  5.8918312668490024e-05 
 188.24015748031496  0.00016585134143306347 
 189.41732283464566  0.00040459362111002997 
 190.59448818897638    0.000860861455993144 
 191.77165354330708   0.0016085637501866837 
  192.9488188976378   0.0026589170267696046 
  194.1259842519685    0.003920751320564496 
  195.3031496062992     0.00521521900374238 
 196.48031496062993    0.006363760918068635 
 197.65748031496062    0.007306487007876151 
 198.83464566929135    0.008156473680136096 
 200.01181102362204    0.009119388943769876 
 201.18897637795277    0.010314388594706729 
 202.36614173228347    0.011639048480020854 
 203.54330708661416    0.012819102344357965 
  204.7204724409449    0.013632230713834563 
 205.89763779527559    0.014099093725433757 
 207.07480314960628    0.014422089019044506 
   208.251968503937    0.014723456390953831 
  209.4291338582677    0.014910736363025217 
 210.60629921259843     0.01487842179778443 
 211.78346456692913    0.014813628512043864 
 212.96062992125985    0.015178269645371853 
 214.13779527559055    0.016299117627099475 
 215.31496062992125     0.01798615713840894 
 216.49212598425197    0.019600032343707816 
 217.66929133858267    0.020505711648258967 
  218.8464566929134    0.020478753197669813 
  220.0236220472441    0.019760896003224924 
 221.20078740157481    0.018832302372345212 
  222.3779527559055    0.018134962043834985 
  223.5551181102362    0.017898849805233454 
 224.73228346456693    0.018114870501028685 
 225.90944881889763     0.01863792496093382 
 227.08661417322833      0.0193217836858892 
 228.26377952755905    0.020044629880787555 
 229.44094488188978    0.020606182141739076 
 230.61811023622047    0.020670714735028222 
 231.79527559055117    0.019923332938605456 
  232.9724409448819    0.018350607830028974 
  234.1496062992126    0.016361653499439747 
  235.3267716535433    0.014593303519483252 
 236.50393700787401    0.013552228352515688 
  237.6811023622047    0.013396424468559426 
 238.85826771653544    0.014005053223808987 
 240.03543307086613    0.015195926257645794 
 241.21259842519686    0.016826009993384468 
 242.38976377952756    0.018687850288497884 
 243.56692913385825    0.020384071134918406 
 244.74409448818898     0.02139834020831976 
 245.92125984251967    0.021354414307593713 
 247.09842519685037     0.02024459455632317 
  248.2755905511811    0.018435932681109532 
 249.45275590551182    0.016463812912158125 
 250.62992125984252    0.014774737238776203 
 251.80708661417322    0.013556808919940393 
 252.98425196850394    0.012689204848339675 
 254.16141732283464    0.011808061358987938 
 255.33858267716533    0.010504896209284941 
 256.51574803149606    0.008598136545000147 
  257.6929133858268    0.006284801867259318 
 258.87007874015745   0.0040202869399859125 
  260.0472440944882    0.002221749361996692 
  261.2244094488189   0.0010522690774397807 
 262.40157480314963  0.00042501067959227164 
  263.5787401574803    0.000145937466284726 
   264.755905511811   4.251730206666946e-05 
 265.93307086614175  1.0496113613047551e-05 
  267.1102362204724   2.193650484850306e-06 
 268.28740157480314  3.8788856446112775e-07 
 269.46456692913387   5.800206863154561e-08 
 270.64173228346453   7.331966875032575e-09 
 271.81889763779526   7.832740017775378e-10 
   272.996062992126   7.070035842889245e-11 
 274.17322834645665  5.3908777512096746e-12 
  275.3503937007874   3.471806152107884e-13 
  276.5275590551181   1.888199734262942e-14 
 277.70472440944883   8.671286988765875e-16 
 278.88188976377955  3.3621413673195013e-17 
  280.0590551181102  1.1005369941276534e-18 
 281.23622047244095   3.040983656013544e-20 
  282.4133858267717   7.092724827338657e-22 
 283.59055118110234   1.396285671697959e-23 
 284.76771653543307  2.3199221141673595e-25 
  285.9448818897638   3.253037827826086e-27 
 287.12204724409446   3.849483837749246e-29 
  288.2992125984252  3.8441188264095565e-31 
  289.4763779527559  3.2393444639259384e-33 
  290.6535433070866  2.3034045955758392e-35 
  291.8307086614173  1.3820516198874082e-37 
 293.00787401574803   6.996948175195005e-40 
  294.1850393700787   2.988917442641542e-42 
  295.3622047244094  1.0772872530886776e-44 
 296.53937007874015   3.276074528156243e-47 
  297.7165354330709   8.405696898432513e-50 
  298.8937007874016  1.8196383475278238e-52 
 300.07086614173227   3.323396165301539e-55 
   301.248031496063   5.121057020498522e-58 
  302.4251968503937   6.657525016757119e-61 
  303.6023622047244   7.301924467061397e-64 
  304.7795275590551   6.756615270820425e-67 
 305.95669291338584  5.2745410821339274e-70 
  307.1338582677165  3.4737646952689604e-73 
 308.31102362204723   1.930070590382875e-76 
 309.48818897637796   9.046907443374576e-80 
  310.6653543307086   3.577490965130354e-83 
 311.84251968503935  1.1934544895568302e-86 
  313.0196850393701  3.3587659501298397e-90 
 314.19685039370074    7.97439936608477e-94 
  315.3740157480315  1.5971971309352857e-97 
  316.5511811023622  2.698729945691753e-101 
 317.72834645669286 3.8467936187349676e-105 
 318.90551181102364  4.625675797157706e-109 
  320.0826771653543  4.692310383404732e-113 
 321.25984251968504 4.0154293887893286e-117 
 322.43700787401576 2.8987418658470033e-121 
 323.61417322834643 1.7652979897007677e-125 
 324.79133858267716  9.068932347958391e-130 
  325.9685039370079 3.9302731507212723e-134 
 327.14566929133855 1.4368670672317022e-138 
  328.3228346456693  4.431355953388283e-143 
              329.5   1.15287396244706e-147 
