|bandpass_frequency|       bandpass_weights|
|            double|                 double|
|               GHz|                       |
|              null|                   null|
              180.0   1.54343636960328e-153 
  181.1771653543307  7.208924159690794e-149 
 182.35433070866142  2.840191599414149e-144 
 183.53149606299212  9.438880082151566e-140 
 184.70866141732284 2.6459959320830727e-135 
 185.88582677165354  6.256825070477649e-131 
 187.06299212598424 1.2480020522244817e-126 
 188.24015748031496  2.099778052849928e-122 
 189.41732283464566 2.9800854204057955e-118 
 190.59448818897638  3.567646002415264e-114 
 191.77165354330708 3.6027414612913286e-110 
  192.9488188976378 3.0689048012816377e-106 
  194.1259842519685 2.2051264850901223e-102 
  195.3031496062992  1.3365471776160905e-98 
 196.48031496062993   6.833400400384668e-95 
 197.65748031496062   2.947083963869768e-91 
 198.83464566929135  1.0721429947269297e-87 
 200.01181102362204  3.2901767931539376e-84 
 201.18897637795277   8.517146916703034e-81 
 202.36614173228347   1.859858244935626e-77 
 203.54330708661416  3.4259355905670557e-74 
  204.7204724409449   5.323478749966691e-71 
 205.89763779527559   6.978028821552685e-68 
 207.07480314960628   7.716058360967911e-65 
   208.251968503937   7.197624322853553e-62 
  209.4291338582677   5.663959492953745e-59 
 210.60629921259843   3.760069558613024e-56 
 211.78346456692913  2.1058391543150883e-53 
 212.96062992125985   9.949893633012857e-51 
 214.13779527559055   3.966320198810667e-48 
 215.31496062992125  1.3339744250470985e-45 
 216.49212598425197   3.785423308306258e-43 
 217.66929133858267   9.063759743745882e-41 
  218.8464566929134  1.8312706238629283e-38 
  220.0236220472441   3.122296630136829e-36 
 221.20078740157481   4.492678025794793e-34 
  222.3779527559055   5.456114593375848e-32 
  223.5551181102362   5.593101769269396e-30 
 224.73228346456693   4.840213365604777e-28 
 225.90944881889763   3.536543682018616e-26 
 227.08661417322833  2.1820591377015366e-24 
 228.26377952755905  1.1371264907921271e-22 
 229.44094488188978   5.006115542447209e-21 
 230.61811023622047      1.862314316222e-19 
 231.79527559055117   5.855884126376712e-18 
  232.9724409448819  1.5569192199393414e-16 
  234.1496062992126   3.501404313577262e-15 
  235.3267716535433   6.663673622795341e-14 
 236.50393700787401   1.073742193294559e-12 
  237.6811023622047  1.4657180570617445e-11 
 238.85826771653544  1.6960826995272577e-10 
 240.03543307086613   1.664976563808377e-09 
 241.21259842519686  1.3876906941443918e-08 
 242.38976377952756   9.828920790511168e-08 
 243.56692913385825   5.922524692344323e-07 
 244.74409448818898  3.0396307816869825e-06 
 245.92125984251967    1.33062630168953e-05 
 247.09842519685037  4.9765886510248066e-05 
  248.2755905511811   0.0001593383072450486 
 249.45275590551182  0.00043783971884597063 
 250.62992125984252   0.0010359538512361534 
 251.80708661417322   0.0021199435905841254 
 252.98425196850394   0.0037754756487140056 
 254.16141732283464   0.0059041056993735935 
 255.33858267716533    0.008210446850639562 
 256.51574803149606    0.010327681692984036 
  257.6929133858268     0.01199287286941166 
 258.87007874015745     0.01311900811484872 
  260.0472440944882    0.013729757817719774 
  261.2244094488189    0.013886599636510986 
 262.40157480314963    0.013707007374917842 
  263.5787401574803     0.01338592885263918 
   264.755905511811     0.01310265716780602 
 265.93307086614175    0.012903519635521577 
  267.1102362204724     0.01275447730094294 
 268.28740157480314    0.012736374117294311 
 269.46456692913387    0.013118225160551073 
 270.64173228346453    0.014157576062088378 
 271.81889763779526    0.015805824908355713 
   272.996062992126    0.017632963583079243 
 274.17322834645665     0.01908492829068229 
  275.3503937007874    0.019859923940937926 
  276.5275590551181     0.02005954376863413 
 277.70472440944883    0.019981383595428198 
 278.88188976377955     0.01977716897650929 
  280.0590551181102     0.01933435179392636 
 281.23622047244095     0.01849821310277874 
  282.4133858267717    0.017379381845795863 
 283.59055118110234    0.016391570019382098 
 284.76771653543307     0.01596292244460462 
  285.9448818897638       0.016219874400723 
 287.12204724409446    0.016934274231972163 
  288.2992125984252    0.017709915784506768 
  289.4763779527559    0.018192633831471138 
  290.6535433070866    0.018188369761763804 
  291.8307086614173     0.01771486957875684 
 293.00787401574803    0.016999752875358536 
  294.1850393700787    0.016388573382144642 
  295.3622047244094    0.016181893962559344 
 296.53937007874015     0.01650361182021093 
  297.7165354330709    0.017278862892654765 
  298.8937007874016     0.01829284005615167 
 300.07086614173227     0.01925240386281552 
   301.248031496063    0.019839170600886677 
  302.4251968503937     0.01981189238368578 
  303.6023622047244    0.019152909335368992 
  304.7795275590551    0.018127426126209406 
 305.95669291338584    0.017141438636586015 
  307.1338582677165    0.016467664833274404 
 308.31102362204723    0.016046725128906654 
 309.48818897637796    0.015519845001630674 
  310.6653543307086     0.01447736420662868 
 311.84251968503935    0.012747917579878193 
  313.0196850393701    0.010517362614279917 
 314.19685039370074    0.008204647579365948 
  315.3740157480315    0.006217327657672175 
  316.5511811023622    0.004765095723206863 
 317.72834645669286    0.003812591617089724 
 318.90551181102364   0.0031563074510076346 
  320.0826771653543    0.002571820361987665 
 321.25984251968504   0.0019465749696676335 
 322.43700787401576   0.0013120632717527792 
 323.61417322834643   0.0007684610708767388 
 324.79133858267716   0.0003860562431908092 
  325.9685039370079  0.00016526474059817616 
 327.14566929133855   6.008330109657832e-05 
  328.3228346456693   1.851864518776561e-05 
              329.5   4.834209319856371e-06 
