|bandpass_frequency|        bandpass_weight|
|            double|                 double|
|               GHz|                       |
|              null|                   null|
               50.0 2.0066467725830792e-128 
  51.17716535433071 1.3202052004887601e-124 
 52.354330708661415  7.576071715267419e-121 
 53.531496062992126  3.792095383470951e-117 
  54.70866141732284   1.65556953323812e-113 
  55.88582677165354  6.304477706332999e-110 
  57.06299212598425  2.094039639487013e-106 
  58.24015748031496  6.066740762704174e-103 
  59.41732283464567  1.5330681818702475e-99 
  60.59448818897638  3.3791216726693506e-96 
  61.77165354330708  6.4965600321494746e-93 
  62.94881889763779  1.0894352116206715e-89 
   64.1259842519685  1.5935249978073061e-86 
  65.30314960629921  2.0330928922519864e-83 
  66.48031496062993   2.262548791858411e-80 
  67.65748031496062  2.1962551507571673e-77 
  68.83464566929133  1.8595749238333073e-74 
  70.01181102362204  1.3733866170705911e-71 
  71.18897637795276   8.847542614750631e-69 
  72.36614173228347    4.97171292166095e-66 
  73.54330708661416   2.436947256890177e-63 
  74.72047244094489  1.0419491445944019e-60 
  75.89763779527559   3.886076131090106e-58 
   77.0748031496063  1.2642853639931944e-55 
  78.25196850393701   3.588006371060756e-53 
  79.42913385826772   8.882630138376235e-51 
  80.60629921259843  1.9183023144133272e-48 
  81.78346456692913   3.613993750465051e-46 
  82.96062992125984   5.939658799728496e-44 
  84.13779527559055   8.516271683003528e-42 
  85.31496062992126  1.0652782485872397e-39 
  86.49212598425197  1.1625603405250384e-37 
  87.66929133858267  1.1069351808243587e-35 
  88.84645669291339    9.19603910644003e-34 
  90.02362204724409   6.666099444447805e-32 
   91.2007874015748  4.2165647490982486e-30 
  92.37795275590551   2.327497417632954e-28 
  93.55511811023621   1.121230797690627e-26 
  94.73228346456693   4.714259144739713e-25 
  95.90944881889763  1.7301672221461886e-23 
  97.08661417322834   5.543320776420206e-22 
  98.26377952755905  1.5506699050842207e-20 
  99.44094488188976   3.787974240095634e-19 
 100.61811023622047   8.081961989962006e-18 
 101.79527559055117  1.5064268298860193e-16 
  102.9724409448819  2.4536842122779346e-15 
 104.14960629921259   3.493565981966846e-14 
  105.3267716535433   4.349766136948068e-13 
 106.50393700787401   4.738147149630972e-12 
 107.68110236220471  4.5178723627097014e-11 
 108.85826771653544  3.7733267900382786e-10 
 110.03543307086613   2.762583783933213e-09 
 111.21259842519684  1.7746183114721994e-08 
 112.38976377952756  1.0012977687355424e-07 
 113.56692913385825   4.968715674664669e-07 
 114.74409448818898  2.1716856528645787e-06 
 115.92125984251967   8.374899812556164e-06 
 117.09842519685039  2.8554420456009017e-05 
  118.2755905511811   8.627797889518979e-05 
 119.45275590551181  0.00023165595764474366 
 120.62992125984252   0.0005544709119109139 
 121.80708661417323    0.001187437753765358 
 122.98425196850393    0.002285222092589519 
 124.16141732283464    0.003972589582651187 
 125.33858267716535    0.006276607969545718 
 126.51574803149606     0.00907976977964048 
 127.69291338582677    0.012130103779882098 
 128.87007874015745    0.015111680120691936 
 130.04724409448818    0.017737148545370562 
  131.2244094488189    0.019812100931735414 
  132.4015748031496     0.02125303029722176 
  133.5787401574803    0.022083231521363638 
 134.75590551181102    0.022435000382742175 
 135.93307086614172     0.02254595072558856 
 137.11023622047242    0.022705832133001796 
 138.28740157480314    0.023141284583686503 
 139.46456692913387    0.023899336755624077 
 140.64173228346456     0.02482262303574705 
 141.81889763779526    0.025648937935036694 
 142.99606299212599    0.026164879870471263 
 144.17322834645668    0.026301293827386527 
 145.35039370078738    0.026118633242583175 
  146.5275590551181    0.025728338765771654 
 147.70472440944883    0.025236389414095662 
 148.88188976377953    0.024749020982706687 
 150.05905511811022     0.02440189713552814 
 151.23622047244095    0.024341966377797564 
 152.41338582677164    0.024643289327106806 
 153.59055118110234      0.0252274500747454 
 154.76771653543307    0.025883044536612363 
  155.9448818897638     0.02639059994525835 
 157.12204724409446    0.026645545984991928 
 158.29921259842519    0.026665435341578995 
  159.4763779527559    0.026483817952926505 
  160.6535433070866    0.026044104307489005 
  161.8307086614173    0.025193827006350884 
 163.00787401574803     0.02377036587716744 
 164.18503937007873    0.021692332546950466 
 165.36220472440942     0.01899711621236117 
 166.53937007874015    0.015834855486249678 
 167.71653543307087    0.012449342203149914 
 168.89370078740157    0.009144314303578425 
 170.07086614173227    0.006218646927754861 
   171.248031496063   0.0038847045648310184 
  172.4251968503937    0.002214662774006024 
  173.6023622047244   0.0011460634664921328 
  174.7795275590551   0.0005358593045884926 
 175.95669291338584  0.00022542609114760818 
  177.1338582677165    8.49843629370279e-05 
 178.31102362204723   2.860269436317947e-05 
 179.48818897637796    8.56369827941032e-06 
 180.66535433070865   2.273473475594915e-06 
 181.84251968503935   5.336304798144574e-07 
 183.01968503937007  1.1046740281210508e-07 
 184.19685039370077   2.012617610111347e-08 
  185.3740157480315  3.2215902977142526e-09 
  186.5511811023622   4.524268464132625e-10 
  187.7283464566929   5.568017753375997e-11 
 188.90551181102362   5.999707499408163e-12 
  190.0826771653543   5.656131059340904e-13 
 191.25984251968504   4.662463967848848e-14 
 192.43700787401573    3.35904563335186e-15 
 193.61417322834646  2.1142626844579448e-16 
 194.79133858267716  1.1622910312050167e-17 
 195.96850393700785   5.579295402769595e-19 
 197.14566929133858   2.338126828613482e-20 
 198.32283464566927    8.55288580034136e-22 
              199.5   2.730596601253126e-23 
