|bandpass_frequency|      bandpass_weights|
|            double|                double|
|               GHz|                      |
|              null|                  null|
               10.0 1.6370693866649737e-17 
 10.023360075507314 1.9616798978883535e-17 
 10.046720151014629 2.3493742656052928e-17 
 10.070080226521945 2.8121551921974275e-17 
  10.09344030202926 3.3642586067959104e-17 
 10.116800377536574 4.0225594524659894e-17 
 10.140160453043888 4.8070493702018554e-17 
 10.163520528551203  5.741398678978981e-17 
 10.186880604058517   6.85361712818123e-17 
 10.210240679565834  8.176830312916199e-17 
 10.233600755073148  9.750191446921355e-17 
 10.256960830580462 1.1619951442780604e-16 
 10.280320906087777  1.384071402497707e-16 
 10.303680981595091  1.647690697832787e-16 
 10.327041057102408  1.960450570489191e-16 
 10.350401132609722 2.3313051132510203e-16 
 10.373761208117037  2.770801080922126e-16 
 10.397121283624351 3.2913539869127907e-16 
 10.420481359131665 3.9075707626319517e-16 
  10.44384143463898  4.636626602657291e-16 
 10.467201510146296  5.498704827036344e-16 
  10.49056158565361  6.517509985340674e-16 
 10.513921661160925  7.720866032466638e-16 
  10.53728173666824   9.14141325466943e-16 
 10.560641812175554 1.0817419751307755e-15 
  10.58400188768287 1.2793725723563712e-15 
 10.607361963190185 1.5122841631824501e-15 
 10.630722038697499 1.7866224510649423e-15 
 10.654082114204813 2.1095760433536443e-15 
 10.677442189712128 2.4895485366385034e-15 
 10.700802265219442  2.936358151497178e-15 
 10.724162340726759    3.4614691844509e-15 
 10.747522416234073  4.078260182655032e-15 
 10.770882491741387  4.802334476119531e-15 
 10.794242567248702  5.651879535631798e-15 
 10.817602642756016  6.648082576245243e-15 
 10.840962718263333  7.815610912223878e-15 
 10.864322793770647  9.183166807815554e-15 
 10.887682869277961 1.0784127979528888e-14 
 10.911042944785276  1.265728651274396e-14 
  10.93440302029259 1.4847700784343546e-14 
 10.957763095799905 1.7407677062728904e-14 
 10.981123171307221 2.0397899819797792e-14 
 11.004483246814535   2.38887324729597e-14 
  11.02784332232185 2.7961713320277145e-14 
 11.051203397829164 3.2711274884531606e-14 
 11.074563473336479 3.8246718794288734e-14 
 11.097923548843795  4.469448275970186e-14 
  11.12128362435111  5.220074121280445e-14 
 11.144643699858424  6.093438684871268e-14 
 11.168003775365738  7.109044670636957e-14 
 11.191363850873053  8.289399365540699e-14 
 11.214723926380369  9.660462230997778e-14 
 11.238084001887684 1.1252156758265731e-13 
 11.261444077394998  1.309895544467951e-13 
 11.284804152902312 1.5240547913164356e-13 
 11.308164228409627 1.7722603508579894e-13 
 11.331524303916941 2.0597641178083158e-13 
 11.354884379424256  2.392602109780093e-13 
 11.378244454931572  2.777707436554954e-13 
 11.401604530438886   3.22303891624339e-13 
 11.424964605946201 3.7377274120359496e-13 
 11.448324681453515 4.3322422246192075e-13 
  11.47168475696083  5.018580167774448e-13 
 11.495044832468146  5.810480281626898e-13 
  11.51840490797546  6.723667503273752e-13 
 11.541764983482775  7.776129022246178e-13 
  11.56512505899009  8.988427503049963e-13 
 11.588485134497404  1.038405586391643e-12 
  11.61184521000472 1.1989838865379938e-12 
 11.635205285512034 1.3836387390476457e-12 
 11.658565361019349 1.5958611996802704e-12 
