|bandpass_frequency|       bandpass_weights|
|            double|                 double|
|               GHz|                       |
|              null|                   null|
               50.0   5.679553052312544e-11 
 50.015320762451324    6.14921795196261e-11 
  50.03064152490264   6.656158760508119e-11 
 50.045962287353966   7.203200734770073e-11 
  50.06128304980529    7.79337229121693e-11 
  50.07660381225661   8.429918743287988e-11 
  50.09192457470793   9.116316901064888e-11 
 50.107245337159256   9.856290582547416e-11 
  50.12256609961057  1.0653827088267038e-10 
   50.1378868620619  1.1513194693537464e-10 
  50.15320762451322  1.2438961215314247e-10 
  50.16852838696454   1.343601371342801e-10 
  50.18384914941586   1.450957938883519e-10 
  50.19916991186719  1.5665247744528308e-10 
 50.214490674318505  1.6908994077874994e-10 
  50.22981143676983  1.8247204376371576e-10 
  50.24513219922115  1.9686701692140212e-10 
  50.26045296167247  2.1234774073980662e-10 
 50.275773724123795  2.2899204139361204e-10 
  50.29109448657512   2.468830037243861e-10 
  50.30641524902644   2.661093023805343e-10 
  50.32173601147776   2.867655520558547e-10 
 50.337056773929085   3.089526778065778e-10 
  50.35237753638041   3.327783064687701e-10 
 50.367698298831726  3.5835718024170816e-10 
  50.38301906128305  3.8581159354735215e-10 
 50.398339823734375  4.1527185432208356e-10 
  50.41366058618569    4.46876770944472e-10 
 50.428981348637016   4.807741660512965e-10 
  50.44430211108834   5.171214185438051e-10 
  50.45962287353966   5.560860351378795e-10 
  50.47494363599098    5.97846252863869e-10 
  50.49026439844231   6.425916739754287e-10 
 50.505585160893624   6.905239347822215e-10 
  50.52090592334495   7.418574099769303e-10 
  50.53622668579627   7.968199540842051e-10 
  50.55154744824759   8.556536817182568e-10 
 50.566868210698914   9.186157883946076e-10 
  50.58218897315024   9.859794137019378e-10 
 50.597509735601555   1.058034548702179e-09 
  50.61283049805288   1.135088989488635e-09 
 50.628151260504204  1.2174693388949796e-09 
  50.64347202295552  1.3055220584128418e-09 
 50.658792785406845  1.3996145724395068e-09 
  50.67411354785817   1.500136427042149e-09 
  50.68943431030949  1.6075005054919782e-09 
  50.70475507276081  1.7221443028866078e-09 
 50.720075835212135  1.8445312622450119e-09 
  50.73539659766345    1.97515217452727e-09 
  50.75071736011478  2.1145266450964612e-09 
   50.7660381225661   2.263204629206075e-09 
  50.78135888501742  2.4217680391637386e-09 
  50.79667964746874  2.5908324258863143e-09 
  50.81200040992007   2.771048737625639e-09 
 50.827321172371384  2.9631051587102055e-09 
  50.84264193482271   3.167729031209248e-09 
  50.85796269727403   3.385688862486856e-09 
  50.87328345972535   3.617796421676527e-09 
 50.888604222176674    3.86490892816258e-09 
    50.903924984628   4.127931335211052e-09 
  50.91924574707932   4.407818711950197e-09 
  50.93456650953064   4.705578726948484e-09 
 50.949887271981964   5.022274236690423e-09 
  50.96520803443329    5.35902598229271e-09 
 50.980528796884606    5.71701539785077e-09 
  50.99584955933593  6.0974875338407015e-09 
 51.011170321787255    6.50175409903602e-09 
  51.02649108423857   6.931196624433976e-09 
 51.041811846689896   7.387269752707268e-09 
  51.05713260914122   7.871504656717081e-09 
  51.07245337159254    8.38551259064448e-09 
  51.08777413404386   8.930988577300695e-09 
 51.103094896495186   9.509715235179248e-09 
