|bandpass_frequency|       bandpass_weights|
|            double|                 double|
|               GHz|                       |
|              null|                   null|
               10.0   2.804262278313101e-18 
 10.023360075507314  3.3800001967830404e-18 
 10.046720151014629  4.0717404184161176e-18 
 10.070080226521945   4.902399810195736e-18 
  10.09344030202926   5.899329871552148e-18 
 10.116800377536574   7.095156364280054e-18 
 10.140160453043888   8.528774287262105e-18 
 10.163520528551203  1.0246526241137522e-17 
 10.186880604058517  1.2303597160333891e-17 
 10.210240679565834  1.4765664165554405e-17 
 10.233600755073148  1.7710847048760445e-17 
 10.256960830580462  2.1232012807263803e-17 
 10.280320906087777  2.5439496881984003e-17 
 10.303680981595091  3.0464314545431716e-17 
 10.327041057102408  3.6461948480160654e-17 
 10.350401132609722  4.3616813280725205e-17 
 10.373761208117037  5.2147514739674525e-17 
 10.397121283624351   6.231304173160235e-17 
 10.420481359131665   7.442005174004451e-17 
  10.44384143463898   8.883143810087557e-17 
 10.467201510146296  1.0597639846338579e-16 
  10.49056158565361   1.263622604886905e-16 
 10.513921661160925  1.5058836321161069e-16 
  10.53728173666824   1.793623417040021e-16 
 10.560641812175554   2.135192197498303e-16 
  10.58400188768287  2.5404378138732455e-16 
 10.607361963190185  3.0209676878373417e-16 
 10.630722038697499   3.590455425812369e-16 
 10.654082114204813  4.2649994342062374e-16 
 10.677442189712128   5.063542119123953e-16 
 10.700802265219442   6.008359612869839e-16 
 10.724162340726759   7.125633550678839e-16 
 10.747522416234073   8.446118245206785e-16 
 10.770882491741387  1.0005918709308604e-15 
 10.794242567248702  1.1847397400587483e-15 
 10.817602642756016  1.4020230350952495e-15 
 10.840962718263333  1.6582636554355291e-15 
 10.864322793770647    1.96028081768408e-15 
 10.887682869277961   2.316057339429686e-15 
 10.911042944785276   2.734932853363113e-15 
  10.93440302029259   3.227828178209469e-15 
 10.957763095799905  3.8075057138909675e-15 
 10.981123171307221   4.488871462870874e-15 
 11.004483246814535  5.2893251208634276e-15 
  11.02784332232185   6.229165642870261e-15 
 11.051203397829164   7.332060791651414e-15 
 11.074563473336479    8.62559043428705e-15 
 11.097923548843795  1.0141874789958578e-14 
  11.12128362435111  1.1918300472823115e-14 
 11.144643699858424  1.3998359045300381e-14 
 11.168003775365738  1.6432614930279383e-14 
 11.191363850873053  1.9279821960593405e-14 
 11.214723926380369  2.2608210609988804e-14 
 11.238084001887684   2.649697109600369e-14 
 11.261444077394998  3.1037961121621665e-14 
 11.284804152902312  3.6337671085170847e-14 
 11.308164228409627  4.2519484199688365e-14 
 11.331524303916941   4.972627419455268e-14 
 11.354884379424256   5.812338920253718e-14 
 11.378244454931572   6.790207715366385e-14 
 11.401604530438886   7.928341560207414e-14 
 11.424964605946201   9.252281751544555e-14 
 11.448324681453515  1.0791519428156993e-13 
  11.47168475696083  1.2580086817304682e-13 
 11.495044832468146  1.4657233891277656e-13 
  11.51840490797546  1.7068202297306976e-13 
 11.541764983482775  1.9865110001150878e-13 
  11.56512505899009  2.3107961861172643e-13 
 11.588485134497404   2.686580334943293e-13 
  11.61184521000472  3.1218036885753696e-13 
 11.635205285512034  3.6255922779167033e-13 
 11.658565361019349  4.2084289611278503e-13 
